48,-70,-70
-70,49,50
-70,50,49
-69,49,50
-69,49,50
-70,50,50
-70,50,49
-70,50,50
-69,50,50
-69,49,49
-70,49,49
-70,49,49
-69,49,49
-70,50,50
-70,49,49
-69,49,50
-70,49,50
-70,50,50
-70,49,50
-70,49,50
-69,49,49
-70,49,50
-70,49,51
-70,50,50
-69,50,49
-70,49,50
-70,50,50
-70,49,50
-70,50,50
-70,49,49
-70,49,50
-70,49,50
-70,50,50
-69,50,50
-70,49,48
-70,49,50
-70,49,50
-70,50,49
-69,50,50
-70,50,49
-70,50,51
-70,50,50
-70,50,50
-70,50,50
-70,50,50
-70,49,50
-70,50,50
-70,50,50
-70,50,49
-69,50,50
-69,49,51
-70,49,50
-70,50,49
-69,50,49
-70,50,50
-69,49,50
-69,49,50
-70,50,49
-70,50,50
-70,50,51
-70,50,50
-69,49,50
-70,50,48
-70,50,50
-70,50,50
-70,49,50
-70,49,50
-69,50,49
-69,50,51
-69,50,50
-70,49,49
-69,49,50
-70,50,50
-70,50,51
-69,50,50
-70,49,50
-70,50,50
-69,49,50
-70,49,-69
-70,50,-69
-69,49,-69
-70,50,-69
-70,50,-70
-70,49,-70
-70,50,-70
-70,49,-70
-70,49,-69
-70,50,-70
-70,50,-70
-70,50,-70
-70,50,-70
-70,49,-71
-70,50,-71
-70,50,-70
-70,50,-71
-70,49,-70
-69,49,-71
-70,49,-71
-70,50,-71
-70,50,-71
-70,50,-70
-69,49,-71
-70,50,-71
-70,49,-71
-70,50,-71
-70,50,-70
-70,50,-70
-70,49,-70
-70,49,-70
-70,50,-71
-69,50,-71
-69,49,-71
-69,49,-70
-70,49,-70
-70,50,-70
-69,50,-71
-69,49,-71
-70,50,-70
-70,50,-71
-69,50,-71
-70,50,-71
-70,49,-71
-70,50,-71
-70,49,-71
-70,50,-70
-70,49,-70
-70,49,-71
-70,50,-71
-70,49,-71
-69,50,-70
-70,50,-71
-69,49,-70
-70,49,-71
-70,49,-71
-70,50,-71
-70,49,-71
-70,49,-70
-70,50,-71
-70,49,-71
-70,50,-71
-70,50,-71
-69,50,-70
-70,49,-71
-70,49,-71
-70,50,-71
-70,50,-71
-70,50,-71
-70,49,-70
-70,49,-71
-70,50,-71
-70,49,-71
-70,49,-71
-70,50,-71
-70,49,-71
-70,50,-71
-70,50,-70
-70,50,-71
-70,49,-71
-70,49,-70
-70,50,-71
-70,50,-70
-70,50,-71
-70,50,-70
-70,49,-71
-70,50,-70
-70,50,-71
-70,50,-71
-69,50,-71
-69,49,-71
-70,49,-70
-70,50,-70
-70,50,-71
-70,49,-70
-70,49,-71
-70,50,-70
-70,50,-70
-70,49,-71
-70,49,-71
-70,49,-71
-70,50,-71
-70,50,-71
-69,49,-71
-70,49,-71
-70,49,-71
-70,50,-71
-70,50,-70
-70,49,-71
-69,49,-71
-70,49,-70
-70,50,-71
-70,50,-71
-70,50,-70
-70,49,-71
-70,49,-71
-70,50,-71
-70,49,-71
-69,51,-70
-70,50,-71
-69,50,-71
-70,50,-71
-70,49,-71
-70,50,-71
-70,50,-71
-70,48,-71
-69,49,-71
-70,49,-71
-70,50,-71
-70,50,-71
-70,49,-71
-69,50,-71
-70,50,-71
-69,50,-71
-69,50,-71
-70,49,-71
-70,50,-71
-69,49,-70
-70,50,-71
-70,50,-71
-69,49,-71
-69,50,-71
-70,49,-71
-69,49,-71
-70,50,-71
-70,49,-71
-70,50,-71
-69,50,-70
-69,50,-70
-69,50,-71
-70,49,-71
-70,50,-71
-70,50,-71
-70,50,-71
-70,50,-71
-70,49,-71
-69,49,-71
-70,50,-71
-70,50,-71
-70,50,-71
-69,49,-71
-70,50,-71
-70,49,-71
-70,50,-71
-70,50,-71
-70,49,-70
-70,49,-70
-70,49,-71
-70,50,-70
-70,50,-71
-70,49,-71
-70,50,-71
-70,50,-70
-70,50,-70
-69,50,-71
-70,49,-70
-69,49,-71
-70,49,-71
-70,50,-70
-70,49,-71
-70,49,-70
-70,50,-71
-70,49,-70
-70,50,-71
-69,50,-72
-69,50,-71
-70,49,-71
-69,49,-71
-69,50,-71
-70,49,-71
-69,49,-71
-69,49,-72
-69,49,-71
-70,50,-71
-70,50,-71
-70,50,-71
-70,50,-71
-69,50,-71
-70,50,-71
-70,50,-71
-70,50,-70
-69,49,-70
-69,49,-71
-70,50,-71
-70,50,-71
-70,50,-71
-70,49,-71
-69,49,-70
-70,50,-71
-70,50,48
48,50,48
47,49,49
47,50,49
48,50,48
47,50,48
48,50,49
48,49,49
48,49,50
48,50,48
48,50,49
48,49,50
48,49,50
48,49,50
48,49,49
48,50,50
48,50,50
48,49,50
47,49,51
49,50,49
48,50,50
48,50,50
49,50,50
48,49,50
49,50,50
49,50,50
49,50,50
49,49,49
48,49,50
49,49,50
49,50,50
49,50,50
49,50,48
48,49,50
49,50,50
49,50,50
49,50,50
49,50,49
49,49,50
49,50,50
49,50,50
48,49,50
50,49,49
48,49,50
48,49,50
49,49,50
49,50,50
49,50,49
48,49,50
49,50,50
49,49,50
48,50,50
50,50,50
49,48,50
49,50,51
49,49,50
49,50,50
49,50,50
48,49,51
48,49,50
49,49,50
49,50,50
49,50,50
49,49,50
49,49,50
49,49,49
48,50,50
49,50,50
49,49,50
49,50,49
49,50,50
49,50,51
49,50,50
49,49,50
49,49,51
49,49,49
49,49,50
49,50,50
49,49,49
48,49,50
49,49,50
49,50,50
49,50,50
49,49,50
48,49,50
49,49,50
49,50,50
49,49,50
50,49,49
49,49,50
49,50,50
49,50,49
49,49,50
50,49,49
48,49,50
49,50,50
50,49,49
49,50,50
49,50,49
49,50,50
49,49,50
50,50,50
48,50,50
50,49,49
49,50,50
50,49,50
50,50,49
49,50,50
50,50,50
48,49,50
49,49,50
49,50,50
49,50,50
49,50,49
49,49,50
49,49,50
49,50,49
49,50,50
49,50,50
48,50,50
49,49,50
49,50,49
48,50,50
49,50,50
48,49,50
49,50,50
49,49,49
49,50,50
49,50,50
49,49,49
49,49,50
49,50,49
49,50,50
49,49,50
49,49,50
49,49,50
49,49,50
48,50,50
50,50,50
49,50,49
49,49,50
50,49,50
49,49,50
49,50,50
49,50,50
48,49,50
49,49,50
49,50,50
49,50,50
49,49,49
49,49,50
49,50,50
49,50,50
49,50,51
49,49,48
48,49,50
49,49,50
48,50,50
49,50,50
49,50,49
48,49,50
49,50,50
49,50,50
49,50,50
49,50,50
48,-62,50
49,-68,51
49,-68,50
49,-68,50
49,-69,50
48,-68,50
49,-68,50
49,-68,50
49,-68,50
49,-69,50
49,-68,50
49,-69,50
49,-68,50
49,-69,49
50,-68,50
49,-69,50
48,-69,50
49,-69,50
49,-69,50
49,-69,50
50,-70,50
49,-70,50
50,-69,49
49,-69,50
50,-69,50
49,-69,50
49,-69,50
50,-69,50
49,-70,50
49,-70,51
49,-69,50
49,-70,50
50,-70,49
49,-69,50
49,-70,51
50,-69,50
48,-70,49
50,-69,50
49,-69,50
49,-69,50
50,-69,49
48,-69,50
49,-69,49
49,-70,50
49,-70,50
49,-69,49
49,-69,50
49,-70,50
49,-69,50
49,-70,50
49,-69,49
48,-70,50
49,-70,50
49,-70,50
48,-69,50
49,-70,49
48,-70,50
49,-70,50
49,-70,50
49,-70,50
49,-70,49
49,-70,50
49,-70,50
50,-69,49
49,-70,50
49,-70,50
48,-70,50
48,-69,50
49,-69,50
49,-70,50
49,-69,50
49,-70,50
49,-70,50
50,-70,49
49,-69,49
49,-69,50
49,-70,50
49,-69,50
50,-70,49
49,-70,50
50,-70,50
49,-70,50
49,-70,50
50,-70,49
48,-70,50
50,-69,50
50,-70,50
48,-70,50
50,-70,50
49,-69,50
49,-70,51
50,-70,50
48,-70,50
49,-70,50
49,-69,50
49,-70,50
49,-69,49
48,-70,49
49,-70,50
49,-70,50
49,-70,50
49,-70,49
48,-71,50
50,-70,49
49,-69,49
49,-70,50
50,-70,49
48,-70,50
49,-71,50
49,-70,50
49,-70,50
49,-70,50
49,-70,50
49,-70,50
49,-70,50
49,-70,50
49,-70,49
48,-70,51
49,-70,50
49,-70,51
49,-70,49
49,-70,50
49,-70,50
49,-70,50
49,-70,50
50,-70,50
50,-69,50
49,-70,-68
50,-70,-69
50,-70,-69
49,-70,-70
50,-70,-70
49,-70,-70
49,-70,-70
49,-70,-70
49,-70,-70
49,-70,-70
49,-70,-70
49,-69,-70
49,-70,-70
49,-69,-70
49,-70,-70
49,-70,-70
49,-70,-70
49,-70,-70
48,-70,-70
49,-70,-70
49,-70,-70
48,-70,-70
50,-70,-71
49,-70,-71
49,-70,-71
50,-70,-71
49,-70,-71
49,-70,-70
49,-70,-71
49,-71,-71
50,-70,-71
48,-70,-71
49,-69,-71
49,-70,-71
49,-70,-70
49,-70,-70
48,-70,-71
49,-69,-71
49,-70,-71
49,-70,-70
49,-70,-70
49,-70,-70
49,-70,-71
49,-70,-71
50,-70,-71
50,-70,-71
49,-70,-71
49,-70,-71
49,-70,-71
49,-70,-71
50,-70,-71
49,-70,-71
50,-69,-71
50,-70,-70
49,-70,-71
50,-70,-71
49,-70,-71
49,-69,-71
49,-70,-71
49,-70,-71
49,-70,-71
49,-70,-71
49,-70,-71
49,-70,-71
49,-70,-70
49,-69,-70
49,-70,-70
48,-70,-71
50,-70,-71
49,-70,-70
50,-70,-71
49,-69,-70
49,-70,-71
49,-70,-70
49,-70,-71
49,-70,-71
49,-70,-71
49,-70,-71
49,-70,-71
48,-70,-71
49,-70,-71
50,-70,-71
48,-69,-71
48,-69,-71
49,-70,-71
49,-70,-71
49,-70,-71
49,-70,-71
49,-70,-71
49,-70,-71
49,-70,-71
49,-69,-70
48,-70,-70
49,-70,-71
49,-70,-70
49,-70,-71
49,-70,-71
49,-70,-71
49,-70,-71
50,-70,-70
50,-70,-71
50,-70,-70
49,-70,-71
49,-70,-70
49,-70,-71
50,-70,-71
49,-70,-71
49,-70,-71
49,-70,-71
50,-69,-71
49,-70,-71
49,-71,-71
49,-70,-71
49,-70,-72
49,-70,-71
49,-70,-71
49,-70,-71
48,-70,-71
49,-70,-71
49,-70,-71
49,-70,-70
50,-71,-71
49,-70,-71
49,-71,-71
50,-70,-70
49,-70,-71
49,-70,-70
49,-70,-70
48,-70,-70
49,-70,-70
49,-70,-71
49,-70,-71
49,-69,-71
48,-70,-71
48,-70,-71
49,-70,-71
50,-70,-71
49,-69,-71
49,-71,-71
49,-70,-71
49,-70,-71
49,-70,-71
50,-70,-71
49,-70,-70
49,-69,-71
49,-71,-71
49,-70,-71
50,-70,-70
49,-70,-71
50,-70,-71
49,-70,-71
50,-70,-71
50,-70,-71
49,-69,-71
49,-70,-71
49,-70,-71
49,-70,-70
50,-70,-71
49,-70,-70
49,-70,-71
50,-70,-70
50,-70,-70
50,-70,-71
49,-70,-70
49,-70,-71
50,-70,-71
50,-71,-71
50,-70,-71
49,-71,-71
49,-70,-71
50,-70,-71
49,-70,-71
50,-70,-71
48,-69,-71
48,-70,-70
49,-70,-71
49,-70,-70
49,-70,-71
49,-70,-71
49,-70,-70
49,-70,-71
49,-70,-70
49,-71,-71
49,-70,-71
49,-70,-70
49,-70,-70
49,-70,-70
49,-70,-71
50,-70,-71
49,-70,-71
49,-70,-71
49,-70,-71
50,-70,-71
49,-70,-71
49,-70,-70
49,-69,-70
49,-70,-70
49,-70,-71
50,-70,-71
49,-70,-71
49,-70,-71
49,-70,-71
49,-70,-71
49,-70,-70
49,-70,-71
49,-70,-71
49,-70,-71
50,-70,-71
50,-70,-70
49,-70,48
49,-70,48
49,-70,48
49,-71,49
50,-71,48
48,-70,49
49,-70,49
49,-70,50
49,-70,49
49,-70,49
49,-70,50
49,-70,50
49,-70,50
49,-70,49
49,-70,49
48,-70,50
49,-70,50
49,-70,49
48,-71,50
50,-70,49
49,-70,50
48,-70,50
49,-70,49
49,-70,49
50,-70,50
48,-70,50
48,-70,50
49,-70,49
49,-70,50
49,-70,50
49,-70,50
49,-70,51
49,-70,50
48,-71,49
50,-70,50
49,-70,50
49,-70,50
50,-70,49
49,-70,50
50,-70,50
50,-69,49
49,-70,50
50,-70,49
49,-70,50
49,-70,50
50,-70,50
49,-70,50
50,-70,49
49,-71,51
49,-70,50
49,-70,50
50,-70,50
50,-70,50
49,-70,50
49,-70,51
49,-70,50
49,-70,50
49,-70,50
49,-70,50
49,-69,50
49,-70,49
48,-71,50
49,-70,50
49,-70,50
49,-70,50
49,-70,49
48,-70,50
49,-70,50
48,-70,50
49,-70,50
49,-70,49
48,-70,50
49,-69,50
49,-70,50
49,-70,50
50,-70,49
48,-69,50
49,-70,50
49,-69,50
49,-70,50
-70,-70,50
-68,-70,50
-68,-69,50
-68,-70,50
-68,-70,49
-68,-70,50
-68,-70,51
-68,-69,50
-69,-70,50
-69,-70,49
-68,-71,50
-69,-70,50
-68,-70,50
-69,-70,48
-68,-71,50
-69,-70,50
-69,-70,50
-69,-70,49
-69,-70,49
-69,-70,50
-69,-70,51
-69,-70,50
-69,-70,49
-69,-70,49
-69,-70,50
-69,-70,50
-69,-70,50
-69,-70,49
-69,-70,50
-68,-70,50
-69,-70,51
-70,-70,49
-69,-70,50
-69,-70,50
-70,-70,50
-70,-70,50
-69,-70,50
-69,-69,50
-70,-70,50
-70,-70,51
-70,-70,50
-70,-70,50
-69,-70,50
-70,-70,51
-70,-70,50
-70,-70,50
-70,-70,49
-69,-70,50
-70,-70,50
-69,-70,50
-70,-70,50
-70,-70,49
-70,-70,50
-70,-70,50
-69,-70,50
-70,-70,50
-70,-70,50
-70,-70,50
-69,-70,50
-70,-70,49
-70,-70,50
-70,-70,50
-70,-70,50
-69,-70,51
-69,-70,50
-69,-70,50
-70,-70,50
-69,-71,50
-69,-70,50
-70,-70,49
-69,-70,50
-69,-70,51
-69,-70,50
-69,-70,50
-69,-70,50
-69,-70,50
-69,-70,50
-70,-71,50
-70,-70,50
-69,-70,49
-70,-70,50
-70,-70,51
-69,-71,49
-69,-69,50
-69,-70,49
-70,-70,51
-69,-70,50
-69,-70,50
-69,-70,50
-70,-70,50
-69,-70,50
-70,-70,50
-69,-70,50
-70,-70,50
-70,-70,50
-70,-70,50
-70,-70,51
-70,-69,50
-70,-70,49
-70,-70,50
-70,-70,51
-70,-70,50
-69,-70,49
-70,-70,50
-69,-70,50
-70,-70,50
-70,-70,50
-70,-70,49
-69,-70,50
-70,-69,50
-70,-70,49
-70,-70,49
-69,-70,49
-70,-70,50
-70,-70,50
-70,-70,50
-70,-70,50
-70,-70,50
-70,-70,51
-69,-70,50
-70,-70,50
-69,-70,50
-70,-69,50
-70,-69,51
-70,-70,50
-69,-70,50
-69,-69,49
-69,-70,51
-70,-69,50
-70,-70,50
-70,-70,50
-69,-70,49
-70,-70,50
-70,-70,50
-70,-70,50
-69,-71,49
-70,-70,50
-70,-70,50
-70,-70,50
-70,-70,49
-70,-70,50
-70,-70,50
-70,-70,50
-70,-70,50
-70,-70,50
-69,-70,50
-69,-70,50
-70,-70,50
-70,-70,49
-69,-70,49
-70,-70,50
-70,-70,50
-70,-70,51
-69,-70,50
-69,-70,50
-69,-70,50
-69,-70,50
-69,-71,50
-70,-71,50
-70,-71,50
-70,-70,50
-70,-70,50
-69,-70,50
-70,-70,49
-69,-70,50
-70,-70,51
-70,-70,50
-70,-70,50
-70,-70,49
-69,-70,50
-69,-70,51
-70,-70,50
-69,-70,50
-70,-70,50
-70,-70,50
-70,-70,51
-69,-69,50
-70,-70,50
-70,-70,50
-70,-70,50
-70,-70,51
-69,-70,49
-69,-71,49
-69,-70,50
-70,-70,50
-69,-70,50
-70,-70,50
-70,-70,50
-70,-70,50
-70,-70,50
-69,-71,50
-70,-70,49
-70,-70,50
-70,-70,50
-70,-70,50
-70,-70,50
-70,-71,49
-70,-70,50
-70,-70,50
-70,-70,49
-70,-70,50
-70,-70,49
-70,-70,51
-69,-70,50
-69,-70,49
-69,-69,50
-70,-70,50
-70,-71,50
-70,-70,50
-70,-70,50
-69,-70,-70
-69,-70,-68
-70,-70,-69
-69,-70,-69
-70,-69,-69
-70,-69,-70
-70,-70,-70
-69,-70,-70
-70,-70,-70
-70,-70,-70
-69,-70,-71
-70,-70,-71
-70,-70,-71
-70,-70,-71
-70,-70,-71
-69,-70,-71
-70,-70,-71
-69,-70,-71
-70,-69,-70
-70,-70,-70
-69,-70,-70
-70,-70,-71
-70,-70,-71
-69,-70,-71
-70,-70,-70
-69,-70,-70
-70,-70,-71
-69,-70,-70
-70,-70,-70
-69,-70,-70
-70,-71,-71
-70,-69,-71
-69,-70,-70
-69,-70,-71
-70,-70,-71
-69,-70,-71
-70,-70,-71
-70,-70,-71
-70,-70,-71
-70,-70,-71
-70,-70,-70
-70,-70,-71
-70,-70,-71
-70,-70,-71
-70,-70,-71
-70,-70,-70
-70,-70,-71
-70,-70,-70
-70,-70,-71
-70,-71,-71
-70,-70,-70
-69,-70,-70
-69,-70,-71
-70,-70,-71
-70,-70,-70
-70,-70,-70
-70,-70,-70
-69,-70,-70
-70,-70,-71
-69,-70,-70
-70,-70,-71
-70,-70,-70
-69,-70,-70
-70,-71,-71
-69,-70,-70
-70,-70,-70
-69,-70,-71
-70,-70,-72
-70,-70,-71
-70,-70,-71
-69,-70,-70
-70,-70,-72
-70,-71,-70
-70,-70,-71
-69,-70,-71
-70,-70,-70
-70,-69,-71
-69,-70,-71
-70,-70,-70
-70,-70,-71
-70,-70,-70
-70,-70,-71
-70,-70,-71
-70,-70,-70
-70,-71,-71
-70,-71,-71
-70,-70,-71
-70,-71,-70
-70,-70,-71
-70,-70,-70
-69,-70,-71
-70,-70,-71
-70,-70,-71
-70,-70,-71
-70,-70,-71
-69,-70,-71
-70,-70,-70
-70,-70,-71
-69,-70,-70
-70,-70,-70
-70,-70,-71
-69,-70,-71
-70,-70,-70
-69,-70,-71
-69,-70,-71
-70,-71,-70
-70,-70,-71
-69,-70,-70
-70,-70,-71
-70,-70,-71
-70,-69,-71
-70,-70,-70
-69,-69,-70
-70,-70,-70
-70,-70,-71
-70,-70,-70
-69,-70,-70
-69,-70,-71
-70,-69,-71
-70,-70,-71
-70,-70,-71
-69,-69,-71
-69,-70,-70
-70,-70,-71
-69,-70,-71
-70,-70,-71
-70,-70,-71
-69,-70,-71
-70,-70,-71
-69,-70,-71
-69,-70,-71
-70,-70,-71
-69,-69,-71
-69,-70,-71
-70,-70,-71
-70,-70,-71
-70,-70,-71
-70,-70,-71
-69,-70,-70
-71,-70,-71
-69,-69,-70
-70,-70,-71
-70,-70,-71
-70,-70,-71
-70,-70,-71
-70,-70,-70
-70,-70,-71
-70,-70,-71
-69,-70,-71
-70,-70,-71
-70,-70,-71
-70,-70,-71
-70,-70,-71
-69,-70,-71
-70,-70,-71
-70,-70,-71
-69,-70,-71
-70,-70,-71
-70,-69,-70
-70,-70,-71
-69,-70,-70
-70,-70,-71
-70,-70,-71
-70,-70,-71
-70,-70,-71
-70,-70,-71
-70,-70,-71
-69,-70,-70
-70,-71,-71
-69,-70,-70
-69,-70,-71
-70,-70,-70
-70,-70,-71
-70,-70,-71
-70,-69,-71
-69,-70,-71
-70,-70,-71
-70,-70,-71
-69,-70,-71
-70,-70,-71
-70,-70,-71
-70,-70,-71
-69,-70,-71
-70,-70,-71
-70,-70,-71
-70,-70,-71
-70,-70,-71
-69,-71,-70
-70,-70,-70
-70,-70,-71
-70,-70,-71
-70,-70,-70
-70,-70,-71
-70,-70,-71
-70,-70,-71
-69,-69,-70
-69,-70,-71
-70,-70,-71
-70,-70,-71
-70,-70,-71
-70,-70,-70
-70,-70,-71
-70,-70,-71
-69,-70,-71
-70,-70,-71
-70,-70,-71
-70,-70,-71
-70,-71,-71
